source_icd_id	source_icd_name	destination_icd_id	destination_icd_name	relationship_type	relationship_id
N13.3	"其他和未特指的肾盂积水	"	N32.0	"膀胱颈梗阻	"	Due to	6680164027
K21.0	胃-食管反流性疾病伴有食管炎	K21.9	胃-食管反流性疾病不伴有食管炎	Due to	6680418029
E20.8	其他甲状旁腺功能减退症	Q89.2	其他内分泌腺先天性畸形	Due to	6680622026
B95.8	未特指的葡萄球菌作为分类于其他章疾病的原因	T78.4	未特指的变态反应	Due to	6776286021
F50.2	神经性贪食	F50.0	神经性厌食	Due to	6869371027
I13.2	高血压心脏和肾脏病同时伴有(充血性)心力衰竭和肾衰竭	I50.9	未特指的心力衰竭	Due to	6777048029
Q89.8	其他特指的先天性畸形	E23.0	垂体功能减退症	Due to	6778607028
B57.2	(慢性)查加斯病累及心脏	B57.5	(慢性)查加斯病累及其他器官	Due to	6799786029
E21.0	原发性甲状旁腺功能亢进症	D44.2	甲状旁腺动态未定或动态未知的肿瘤	Due to	11577577023
P01.1	胎儿和新生儿受胎膜早破的影响	O42.1	"胎膜早破,在24小时以后产程开始	"	Due to	6799845028
E28.3	原发性卵巢功能衰竭	N70.9	"未特指的输卵管炎和卵巢炎	"	Due to	6804544021
N02.6	"复发性和持续性血尿,密集沉积物病	"	N03.6	"慢性肾炎综合征,密集沉积物病	"	Due to	6806650024
F01.8	其他血管性痴呆	I67.9	未特指的脑血管病	Due to	6806973025
K62.8	肛门和直肠其他特指的疾病	K63.4	肠下垂	Due to	6799675020
H35.0	背景性视网膜病变和视网膜血管改变	R73.0	葡萄糖耐量试验异常	Due to	6807166028
D72.8	白细胞的其他特指疾患	Q99.9	未特指的染色体异常	Due to	6829031028
E13.0	其他特指的糖尿病伴有昏迷	E13.9	其他特指的糖尿病不伴有并发症	Due to	6831843024
M92.0	幼年型肱骨骨软骨病	T14.6	身体未特指部位的肌腱和肌肉损伤	Due to	6861058021
I74.0	腹主动脉栓塞和血栓形成	I74.9	未特指动脉的栓塞和血栓形成	Due to	6869233021
I74.3	下肢动脉栓塞和血栓形成	I74.9	未特指动脉的栓塞和血栓形成	Due to	6869245028
I74.9	未特指动脉的栓塞和血栓形成	I21.9	未特指的急性心肌梗死	Due to	6869270028
B02.3	带状疱疹眼病	B02.9	带状疱疹不伴有并发症	Due to	6810266025
P78.0	围生期肠穿孔	K56.6	其他和未特指的肠梗阻	Due to	6799585027
P78.0	围生期肠穿孔	K56.2	肠扭转	Due to	6799580021
G21.8	其他继发性帕金森综合征	G31.9	神经系统未特指的变性性疾病	Due to	6795851025
D47.9	淋巴、造血和有关组织未特指的动态未定或动态未知的肿瘤	Q99.9	未特指的染色体异常	Due to	6778909028
D53.8	其他特指的营养性贫血	E51.9	未特指的硫胺素缺乏	Due to	6780733021
C15.5	食管下三分之一的恶性肿瘤	K22.7	巴雷特食管	Due to	6781039024
N04.9	"肾病综合征,未特指	"	P37.9	未特指的先天性传染病和寄生虫病	Due to	6781246022
E34.8	其他特指的内分泌疾患	Q99.9	未特指的染色体异常	Due to	6791412021
D69.4	其他原发性血小板减少	D75.8	血液和造血器官其他特指的疾病	Due to	6791614027
P01.8	胎儿和新生儿受母体其他妊娠并发症的影响	O12.0	"妊娠水肿	"	Due to	6791701022
P00.8	胎儿和新生儿受母体其他情况的影响	K05.6	未特指的牙周病	Due to	6791704025
P00.8	胎儿和新生儿受母体其他情况的影响	O26.0	"妊娠期体重增加过度	"	Due to	6791707021
P02.2	胎儿和新生儿受胎盘其他和未特指形态和功能异常的影响	O43.8	"其他的胎盘疾患	"	Due to	6791718021
P20.9	未特指的子宫内低氧症	O68.1	"产程和分娩并发在羊水中伴有胎粪	"	Due to	6791733029
A09.0	其他和未特指传染性病因的胃肠炎和结肠炎	A09.9	未特指病因的胃肠炎和结肠炎	Due to	6795223027
K85.9	未特指的急性胰腺炎	K86.8	胰腺其他特指的疾病	Due to	6795242028
K56.5	肠粘连[带]伴有梗阻	K66.0	腹膜粘连	Due to	6795656021
E00.9	未特指的先天性碘缺乏综合征	E61.8	其他特指的营养元素缺乏	Due to	6795797023
N04.1	肾病综合征,局灶性和节段性肾小球损害	G37.0	弥漫性硬化	Due to	6777087029
F01.1	多发脑梗死性痴呆	I70.9	全身性和未特指的动脉粥样硬化	Due to	6575234021
O71.7	"盆腔的产科血肿	"	O70.9	"分娩时未特指的会阴裂伤	"	Due to	7190014029
I46.1	被描述为心脏性猝死	I49.9	未特指的心律失常	Due to	7190146027
G58.9	未特指的单神经病	G62.9	未特指的多神经病	Due to	9411775029
L98.4	皮肤慢性溃疡,不可归类在他处者	G62.9	未特指的多神经病	Due to	9412155026
G50.9	未特指的三叉神经疾患	G62.9	未特指的多神经病	Due to	9412822023
T14.9	未特指的损伤	V49.9	[任何]小汽车乘员在未特指交通事故中的损伤	Due to	9428385020
F80.3	伴有癫痫的后天性失语[兰道-克勒夫纳综合征]	G40.9	未特指的癫痫	Due to	9433679025
K41.3	单侧或未特指股疝,伴有梗阻,不伴有坏疽	K41.9	单侧或未特指股疝,不伴有梗阻或坏疽	Due to	9437242020
E14.5		G62.9	未特指的多神经病	Due to	9409489026
K41.0	双侧股疝,伴有梗阻,不伴有坏疽	K41.2	双侧股疝,不伴有梗阻或坏疽	Due to	9437314020
E50.5	维生素A缺乏病伴有夜盲症	E50.9	未特指的维生素A缺乏病	Due to	9446155020
I69.3	脑梗死后遗症	I63.3	大脑动脉血栓形成引起的脑梗死	Due to	9456542021
K25.3	胃溃疡急性,不伴有出血或穿孔	T30.0	身体未特指部位的烧伤,程度未特指	Due to	10753647026
T90.1	头部开放性伤口后遗症	S01.9	头部部位未特指的开放性伤口	Due to	9479113023
T95.2	上肢烧伤、腐蚀伤和冻伤后遗症	T23.0	腕和手未特指程度的烧伤	Due to	9488486025
T95.2	上肢烧伤、腐蚀伤和冻伤后遗症	T22.0	肩和上肢未特指程度的烧伤,除外腕和手	Due to	9488685023
K41.1	双侧股疝,伴有坏疽	K41.2	双侧股疝,不伴有梗阻或坏疽	Due to	9437483021
E61.8	其他特指的营养元素缺乏	K22.5	后天性食管憩室	Due to	9381285021
D68.4	后天性凝血因子缺乏	K76.9	未特指的肝病	Due to	9380921027
K40.4	单侧或未特指的腹股沟疝,伴有坏疽	K40.9	单侧或未特指的腹股沟疝,不伴有梗阻或坏疽	Due to	9380586025
D81.8	其他联合免疫缺陷	Q99.9	未特指的染色体异常	Due to	9299140029
F66.2	性关系障碍	F66.0	性成熟障碍	Due to	9300978021
D55.3	核苷酸代谢紊乱性贫血	D55.8	其他酶代谢紊乱性贫血	Due to	9312212022
E78.0	纯高胆固醇血症	E78.8	其他脂蛋白代谢紊乱	Due to	9313717021
I87.1	静脉受压	D48.9	未特指的动态未定或动态未知的肿瘤	Due to	9313974029
Q21.8	心间隔的其他先天性畸形	R09.8	累及循环和呼吸系统其他特指的症状和体征	Due to	9314349028
H44.4	低眼压症	L98.8	皮肤和皮下组织其他特指的疾患	Due to	9315182026
E10.9	胰岛素依赖型糖尿病不伴有并发症	E11.9	非胰岛素依赖型糖尿病不伴有并发症	Due to	9337286027
K86.0	酒精性慢性胰腺炎	F10.0	酒精急性中毒	Due to	9343951022
I51.8	其他不明确的心脏病	Q21.2	房室间隔缺损	Due to	9358598027
T65.8	其他特指物质的毒性效应	K90.4	不耐受引起的吸收不良,不可归类在他处者	Due to	11172275025
K40.1	双侧腹股沟疝,伴有坏疽	K40.2	双侧腹股沟疝,不伴有梗阻或坏疽	Due to	9380321023
D68.5	原发性血栓形成倾向	D68.8	其他特指的凝血缺陷	Due to	9380443027
E73.0	先天性乳糖缺乏	E73.8	其他乳糖不耐受	Due to	11170490023
E73.8	其他乳糖不耐受	E73.1	继发性乳糖缺乏	Due to	11170447022
I69.2	其他非创伤性颅内出血后遗症	I67.9	未特指的脑血管病	Due to	9489027021
D84.1	补体系统中的缺陷	Q99.9	未特指的染色体异常	Due to	9292059026
D57.0	镰状细胞性贫血伴有危象	D58.2	其他血红蛋白病	Due to	9503507026
K26.3	十二指肠溃疡急性,不伴有出血或穿孔	T30.0	身体未特指部位的烧伤,程度未特指	Due to	10753399020
K42.0	脐疝,伴有梗阻,不伴有坏疽	K42.9	脐疝,不伴有梗阻或坏疽	Due to	10580287023
K42.1	脐疝,伴有坏疽	K42.9	脐疝,不伴有梗阻或坏疽	Due to	10580028021
K46.1	未特指的腹疝,伴有坏疽	K46.9	未特指的腹疝,不伴有梗阻或坏疽	Due to	10578840025
K45.0	其他特指的腹疝,伴有梗阻,不伴有坏疽	K45.8	其他特指的腹疝,不伴有梗阻或坏疽	Due to	10575509029
K45.1	其他特指的腹疝,伴有坏疽	K45.8	其他特指的腹疝,不伴有梗阻或坏疽	Due to	10575307026
K46.0	未特指的腹疝,伴有梗阻。不伴有坏疽	K46.9	未特指的腹疝,不伴有梗阻或坏疽	Due to	10575154021
B88.8	其他特指的病虫侵染	T78.4	未特指的变态反应	Due to	10607481020
Y07.9	"被未特指人员虐待,未特指场所	"	T74.9	未特指的虐待综合征	Due to	10572667025
Y06.9	"被未特指人员忽视照料和遗弃,未特指场所	"	T74.9	未特指的虐待综合征	Due to	10572596024
Y06.9	"被未特指人员忽视照料和遗弃,未特指场所	"	T74.3	心理上的虐待	Due to	10572588025
Y07.9	"被未特指人员虐待,未特指场所	"	T74.2	性虐待	Due to	10572537028
Y07.9	"被未特指人员虐待,未特指场所	"	T74.3	心理上的虐待	Due to	10572474026
K44.1	膈疝,伴有坏疽	K44.9	膈疝,不伴有梗阻或坏疽	Due to	10566869025
K44.9	膈疝,不伴有梗阻或坏疽	T14.9	未特指的损伤	Due to	10551938028
Y07.9	"被未特指人员虐待,未特指场所	"	T74.1	躯体虐待	Due to	10572637020
K31.8	胃和十二指肠其他特指的疾病	K44.9	膈疝,不伴有梗阻或坏疽	Due to	10607488025
P52.3	胎儿和新生儿未特指的脑室内(非创伤性)出血	P07.3	其他早产婴儿	Due to	10506427027
P74.8	新生儿其他的暂时性代谢紊乱	P07.3	其他早产婴儿	Due to	10506189021
H90.5	未特指的感音神经性听觉丧失	Q17.9	未特指的耳先天性畸形	Due to	10753247020
K72.9	未特指的肝衰竭	K76.9	未特指的肝病	Due to	10748580022
B19.0	未特指的病毒性肝炎,伴有肝昏迷	K76.9	未特指的肝病	Due to	10748063028
E16.2	未特指的低血糖	E14.9	未特指的糖尿病不伴有并发症	Due to	9576017026
E16.1	其他低血糖	E14.9	未特指的糖尿病不伴有并发症	Due to	9576026028
K08.1	意外事故、拔除或局部牙周病引起的牙缺失	X59.9	暴露于未特指因素导致其他和未特指的损伤	Due to	9618631023
T26.2	烧伤伴有导致眼球破裂和破坏	T30.0	身体未特指部位的烧伤,程度未特指	Due to	9619366022
E28.2	多囊卵巢综合征	R79.8	血液化学其他特指的异常所见	Due to	10744463025
G93.5	脑受压	T14.9	未特指的损伤	Due to	10670870022
H40.1	原发性开角型青光眼	Q13.2	其他的先天性虹膜畸形	Due to	9640940029
L03.0	指和趾的蜂窝织炎	L60.0	嵌甲	Due to	10618415027
E51.8	硫胺素缺乏的其他表现	E88.8	其他特指的代谢紊乱	Due to	10610366021
H35.1	早产儿视网膜病	P07.3	其他早产婴儿	Due to	10505561024
P76.1	新生儿暂时性肠梗阻	P07.3	其他早产婴儿	Due to	10505976024
P27.8	起源于围生期的其他慢性呼吸性疾病	P07.3	其他早产婴儿	Due to	10506018023
K50.0	小肠克罗恩病	K50.9	未特指的克罗恩病	Due to	10753419023
S09.8	头部其他特指的损伤	T14.9	未特指的损伤	Due to	7190036026
N28.8	"肾和输尿管其他特指的疾患	"	Q60.3	单侧肾发育不全	Due to	9279810021
D64.0	遗传性铁粒幼细胞贫血	Q99.9	未特指的染色体异常	Due to	9266305026
I71.2	胸主动脉瘤,未提及破裂	Q87.4	马方综合征	Due to	7234636020
I71.1	胸主动脉瘤破裂	I71.2	胸主动脉瘤,未提及破裂	Due to	7238435021
M93.9	骨软骨病	T14.6	身体未特指部位的肌腱和肌肉损伤	Due to	7261508028
K22.1	食管溃疡	T78.4	未特指的变态反应	Due to	7284257023
L56.8	紫外线辐射引起的其他特指的急性皮肤改变	M35.9	结缔组织系统性受累	Due to	7284303025
O08.1	"流产、异位妊娠和葡萄胎妊娠后的延迟或过度出血	"	O00.9	"未特指的异位妊娠	"	Due to	7284382021
L53.9	未特指的红斑性情况	T14.9	未特指的损伤	Due to	7234008025
O08.2	"流产、异位妊娠和葡萄胎妊娠后的栓塞	"	O00.9	"未特指的异位妊娠	"	Due to	7284399022
O08.3	"流产、异位妊娠和葡萄胎妊娠后的休克	"	O01.9	"未特指的葡萄胎	"	Due to	7284411023
B97.8	其他病毒性病原体作为分类于其他章疾病的原因	J11.1	流行性感冒伴有其他呼吸道表现,病毒未标明	Due to	7284470027
G58.9	未特指的单神经病	E10.9	胰岛素依赖型糖尿病不伴有并发症	Due to	7284550024
I31.9	心包未特指的疾病	T14.1	身体未特指部位的开放性伤口	Due to	7293032029
I31.1	慢性缩窄性心包炎	Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	Due to	7293067029
I30.9	未特指的急性心包炎	I31.3	心包积液(非炎性)	Due to	7293179027
O08.2	"流产、异位妊娠和葡萄胎妊娠后的栓塞	"	O01.9	"未特指的葡萄胎	"	Due to	7284405020
N13.2	"肾盂积水伴有肾和输尿管结石梗阻	"	N20.2	"肾结石伴有输尿管结石	"	Due to	7225903024
T80.5	血清引起的过敏性休克	T78.2	未特指的过敏性休克	Due to	7217270029
N73.6	"女性盆腔腹膜粘连	"	N80.9	"未特指的子宫内膜异位症	"	Due to	7217234027
P78.0	围生期肠穿孔	Q41.9	小肠部位未特指的先天性缺如、闭锁和狭窄	Due to	7190161026
P78.0	围生期肠穿孔	Q43.8	肠的其他特指先天性畸形	Due to	7190182021
K74.6	其他和未特指的肝硬变	K83.0	胆管炎	Due to	7190247027
P36.9	新生儿未特指的细菌性脓毒症	A49.9	未特指的细菌性感染	Due to	7190299025
R63.6	由于自我忽视引起进食不足和饮水不足	R46.8	累及外貌与行为的其他症状和体征	Due to	7191055023
O08.0	"流产、异位妊娠和葡萄胎妊娠后生殖道和盆腔感染	"	O01.9	"未特指的葡萄胎	"	Due to	7199686026
P26.8	起源于围生期的其他肺出血	T14.9	未特指的损伤	Due to	7199724024
P70.4	其他的新生儿低血糖症	E16.1	其他低血糖	Due to	7199731023
I21.9	未特指的急性心肌梗死	I25.4	冠状动脉动脉瘤	Due to	7199899026
I71.3	腹主动脉瘤破裂	I71.4	腹主动脉瘤,未提及破裂	Due to	7199928025
I71.5	胸腹主动脉瘤破裂	I71.6	胸腹主动脉瘤,未提及破裂	Due to	7199936023
D72.8	白细胞的其他特指疾患	Q82.2	肥大细胞增生病	Due to	7216819024
J69.8	其他固体和液体引起的肺炎	T17.8	呼吸道其他和多处部位内异物	Due to	7216924023
M50.2	其他的颈椎间盘移位	M50.3	其他的颈椎间盘变性	Due to	7217188028
M51.2	其他特指的椎间盘移位	M51.3	其他特指的椎间盘变性	Due to	7217207025
D64.9	未特指的贫血	E88.9	未特指的代谢紊乱	Due to	7296141028
B06.8	风疹伴有其他并发症	B06.9	风疹不伴有并发症	Due to	9273972029
E29.1	睾丸功能减退症	Q56.1	男性假两性畸形,不可归类在他处者	Due to	7299203028
K26.3	十二指肠溃疡急性,不伴有出血或穿孔	G93.2	良性颅内高压	Due to	7325275022
I63.4	大脑动脉栓塞引起的脑梗死	I66.3	小脑动脉闭塞和狭窄	Due to	8096251028
I65.2	颈动脉闭塞和狭窄	I66.3	小脑动脉闭塞和狭窄	Due to	8096285027
I67.3	进行性血管性脑白质病	I67.9	未特指的脑血管病	Due to	9065472022
Q87.1	主要与身材矮小症有关的先天性畸形综合征	E23.0	垂体功能减退症	Due to	9122203023
H61.3	后天性外耳道狭窄	H60.9	未特指的外耳炎	Due to	9157306022
E03.1	先天性甲状腺功能减退症不伴有甲状腺肿	E07.8	其他特指的甲状腺疾患	Due to	9159939024
I63.4	大脑动脉栓塞引起的脑梗死	I66.2	大脑后动脉闭塞和狭窄	Due to	8096245022
I20.0	不稳定性心绞痛	T82.8	心脏和血管假体装置、植入物和移植物的其他并发症	Due to	9160277027
I73.9	未特指的周围血管疾病	I73.8	其他特指的周围血管疾病	Due to	9162954026
I73.9	未特指的周围血管疾病	G83.4	马尾综合征	Due to	9178541024
G83.4	马尾综合征	M99.8	其他的生物力学损害	Due to	9179074022
E74.8	其他特指的碳水化合物代谢紊乱	E72.2	尿素循环代谢紊乱	Due to	9182162028
I26.0	肺栓塞提及急性肺源性心脏病	I26.9	肺栓塞未提及急性肺源性心脏病	Due to	9257237023
Q61.2	多囊肾,常染色体显性	Q85.9	未特指的斑痣性错构瘤病	Due to	9265861021
I25.4	冠状动脉动脉瘤	M30.3	粘膜皮肤淋巴结综合征[川崎病]	Due to	9160394028
I83.1	下肢静脉曲张伴有炎症	I83.9	下肢静脉曲张不伴有溃疡或炎症	Due to	8095039028
G44.3	慢性创伤后头痛	S09.9	头部未特指的损伤	Due to	8094505027
G37.9	未特指的中枢神经系统脱髓鞘病	I77.6	未特指的动脉炎	Due to	8094491025
O08.1	"流产、异位妊娠和葡萄胎妊娠后的延迟或过度出血	"	O03.9	"自然流产,完全性或未特指,无并发症	"	Due to	7325367025
O08.1	"流产、异位妊娠和葡萄胎妊娠后的延迟或过度出血	"	O01.9	"未特指的葡萄胎	"	Due to	7325376021
K25.3	胃溃疡急性,不伴有出血或穿孔	G93.2	良性颅内高压	Due to	7325395025
M31.3	韦格纳肉芽肿病	I77.6	未特指的动脉炎	Due to	7336221026
K13.7	口腔粘膜其他和未特指的损害	T14.9	未特指的损伤	Due to	7353421029
K41.4	单侧或未特指股疝,伴有坏疽	K41.9	单侧或未特指股疝,不伴有梗阻或坏疽	Due to	7556166029
